HOLEID,X,Y,Z,cu_ppm,au_ppm,ag_ppm,fe_ppm,s_ppm,total_sulphide_ppm,CuEq_ppm
100,-803.2448250000598,411.0696800034493,319.1,2700.0,0.08,1.35,171900.0,300.0,174900.0,2825.4
100,-807.3248250001343,400.1796800028533,297.82,10700.0,0.74,4.31,236100.0,3200.0,250000.0,11173.04
100,-810.5448250001064,391.8496800027788,281.41,7100.0,0.35,2.51,280300.0,2200.0,289600.0,7363.34
100,-813.1048250000458,385.4196800030768,268.68,23000.0,1.61,7.8,364300.0,8000.0,395300.0,23896.7
100,-815.8048250001157,379.0496800020337,255.96,5800.0,0.22,1.6,250100.00000000003,1900.0,257800.00000000003,5967.4
100,-817.3548250000458,375.5596800036728,248.96,3600.0,0.13,0.8,335900.00000000006,1000.0,340500.00000000006,3686.7
100,-819.5848250000272,370.7096800021827,239.2,4300.0,0.11,1.01,243100.0,1500.0,248900.0,4401.34
100,-823.3348250000272,362.8296800032258,223.43,2900.0,0.02,0.46,29600.0,1100.0,33600.0,2941.64
101,346.6451749999542,51.67968000285328,114.34,1500.0,0.04,0.47,204100.0,500.0,206100.0,1545.48
101,342.79517499986105,42.75968000292778,96.12,16200.000000000002,1.71,4.91,275600.0,4700.0,296500.0,16868.94
101,339.9151749999728,36.22968000359833,82.83,41300.0,1.9,9.96,470700.0,13400.0,525400.0,42421.64
101,337.3351749998983,30.529680002480745,71.16,12200.0,0.23,3.51,308800.0,3600.0,324600.0,12529.34
101,335.52517499995884,26.649680003523827,63.18,9700.0,1.11,1.13,472200.0,5900.0,487800.0,9961.42
101,332.3951749999542,20.149680003523827,49.78,4600.0,0.16,1.26,238000.0,1400.0000000000002,244000.0,4729.84
101,328.52517499995884,12.50968000292778,34.0,3200.0,0.08,1.08,209100.0,900.0,213200.0,3302.72
101,326.7551749999402,9.149680003523828,27.02,17400.0,0.88,4.01,449300.0,5300.0,472000.0,17868.84
101,323.3051749998704,2.8496800027787685,13.85,4900.0,0.16,1.46,225000.0,1400.0000000000002,231300.0,5046.64
101,319.7351749999216,-3.4003199972212315,0.61,1500.0,0.06,0.43,268800.0,500.0,270800.0,1545.12
101,317.4251749998657,-7.30031999759376,-7.69,29500.0,3.43,4.69,488300.0,10600.0,528400.0,30408.46
101,314.61517499992624,-12.000319996848702,-17.74,6200.0,0.41,1.31,351200.0,2500.0,359900.0,6371.54
101,312.22517499991227,-15.900319997221231,-26.1,20000.0,0.96,6.72,425000.0,5900.0,450900.0,20708.48
101,308.45517499989364,-21.89031999744475,-39.06,11100.000000000002,0.66,3.44,299300.0,3400.0000000000005,313800.0,11487.960000000001
101,305.3351749998983,-26.630319997668263,-49.41,15000.0,1.17,2.95,351800.0,5200.0,372000.0,15423.3
101,301.38517499994487,-32.40031999722123,-62.09,5000.0,0.27,1.39,252900.0,1500.0,259400.0,5157.26
101,296.8051749998704,-38.93031999655068,-76.53,9800.0,0.69,2.39,279100.0,3100.0,292000.0,10104.26
101,295.1451749999542,-41.2503199968487,-81.73,18900.0,1.21,3.85,365900.00000000006,6600.0,391400.00000000006,19404.9
101,294.11517499992624,-42.70031999796629,-84.97,5300.0,0.26,1.44,245900.0,1600.0,252800.0,5459.96
101,290.54517499986105,-47.660319996997714,-96.07,18800.0,1.29,4.93,411100.0,6000.0,435900.0,19407.62
101,283.825174999889,-56.720319997519255,-116.58,8000.0,0.54,1.83,360300.0,2900.0,371200.0,8234.72
101,276.46517499990296,-66.22031999751925,-138.5,12500.0,0.78,3.01,403500.0,3700.0,419700.0,12869.84
101,268.97517499991227,-75.4203199967742,-160.5,8000.0,0.4,2.25,337299.99999999994,2300.0,347599.99999999994,8249.0
101,263.86517499992624,-81.52031999640167,-175.41,8400.0,0.38,2.59,303400.0,2700.0,314500.0,8674.56
101,258.6051749999169,-87.68031999655068,-190.68,29800.0,2.11,6.1,465500.0,10700.0,506000.0,30628.9
101,250.68517499987504,-96.79031999781728,-213.44,25800.0,4.28,4.51,462200.0,12200.0,500200.0,26820.84
101,242.7351749999216,-105.7803199980408,-236.25,23100.0,3.37,4.03,495800.0,11500.0,530400.0,23944.02
101,234.8051749998704,-114.64031999744476,-259.11,12200.0,2.89,1.6,464300.0,8200.0,484700.0,12767.9
101,226.87517499993555,-123.35031999647616,-282.02,17000.0,2.97,2.77,462100.0,9900.0,489000.0,17678.18
101,218.9051749999635,-131.98031999729574,-304.95,18200.0,2.58,3.5,432000.0,9300.0,459500.0,18881.0
101,210.86517499992624,-140.55031999759376,-327.97,4400.0,0.23,1.08,270400.0,1300.0,276100.0,4525.22
101,202.79517499986105,-149.15031999722123,-351.06,2900.0,0.17,0.64,259900.0,800.0,263600.0,2979.26
102,-841.534825000097,444.8596800025553,371.58,4800.0,0.67,2.19,332900.0,300.0,338000.0,5084.46
102,-845.4348250001203,433.26968000270426,350.84,6800.000000000001,0.35,3.13,269400.0,200.0,276400.0,7115.420000000001
102,-849.1948250001296,421.5696800034493,330.14,8300.0,0.37,2.39,251900.0,2500.0,262700.0,8556.26
102,-852.924825000111,410.1296800021082,309.9,2800.0000000000005,0.07,0.67,254600.0,900.0,258300.0,2866.7800000000007
102,-856.1548250000924,400.5396800022572,292.88,3400.0000000000005,0.04,0.97,31100.0,1100.0,35600.0,3487.4800000000005
103,-867.6248250000644,517.0796800032258,334.51,9400.0,0.19,7.02,233500.0,200.0,243100.0,10018.18
103,-871.5448250001064,506.9596800021827,314.23,7700.0,0.33,3.35,257200.0,1800.0,266700.0,8030.9
103,-873.674825000111,501.5296800024808,303.4,18100.0,0.78,11.68,465400.0,5500.0,489000.0,19198.12
103,-875.1548250000924,497.76968000270426,295.92,1200.0,0.04,0.67,210200.0,400.0,211800.0,1262.28
103,-877.0748250001343,493.0296800024808,286.47,3300.0,0.18,1.54,235100.00000000003,1200.0,239600.00000000003,3456.36
103,-878.204825000139,490.3396800030023,281.11,20500.0,0.88,8.49,391700.0,6700.0,418900.0,21345.16
103,-879.424825000111,487.4596800021827,275.36,13000.0,0.9,5.56,318100.0,4300.0,335400.0,13602.04
103,-881.1048250000458,483.5696800034493,267.61,7400.0,0.73,4.04,353400.00000000006,2300.0,363100.00000000006,7848.86
103,-884.4348250001203,475.9296800028533,252.44,4600.0,0.27,1.17,274700.0,1400.0000000000002,280700.0,4738.78
103,-886.9748250000412,470.2596800029278,241.02,4600.0,0.27,1.17,274700.0,1400.0000000000002,280700.0,4738.78
103,-889.5848250000272,464.6296800021082,229.61,6700.0,0.14,2.31,217700.0,2000.0,226400.0,6915.04
103,-892.2648250000784,458.9896800033748,218.22,10000.0,0.44,3.34,223500.0,3100.0,236600.0,10346.56
103,-895.0248250000877,453.3496800027788,206.85,10000.0,0.44,3.34,223500.0,3100.0,236600.0,10346.56
103,-899.674825000111,444.1696800030768,188.35,2300.0,0.04,0.6,30200.0,1000.0,33500.0,2356.4
104,-578.2148250000319,431.8296800032258,328.17,15800.0,0.37,6.39,264900.0,200.0,280900.0,16392.26
104,-581.034825000097,424.47968000359833,304.97,8800.0,0.05,0.77,189200.00000000003,200.0,198200.00000000003,8872.18
104,-582.814825000125,419.8196800034493,290.22,7000.0,0.41,1.82,346900.0,2500.0,356400.0,7214.38
104,-583.5048250000691,418.01968000270426,284.56,14600.0,0.39,3.28,320000.0,5100.0,339700.0,14934.02
104,-584.534825000097,415.3396800030023,276.11,3300.0,0.13,0.91,206200.0,1200.0,210700.0,3395.94
104,-585.8848250000738,411.8496800027788,265.21,12300.0,0.67,3.72,304500.0,4200.0,321000.0,12712.98
104,-586.7548250000691,409.6296800021082,258.31,2400.0,0.1,0.8,176900.0,800.0,180100.0,2482.2
104,-588.7148250000319,404.5696800034493,242.73,9600.0,0.45,3.13,269000.0,2900.0,281500.0,9930.42
104,-591.3048250001157,397.8496800027788,222.2,18900.0,1.09,6.56,398200.0,6300.0,423400.0,19614.54
104,-593.6648250001017,391.7896800022572,203.77,2700.0,0.13,1.16,242100.0,900.0,245700.0,2816.94
104,-596.2748250000877,385.1796800028533,183.66,7600.0,1.05,3.17,243900.0,2300.0,253800.0,8023.78
104,-598.9448250001296,378.5696800034493,163.57,2200.0,0.09,1.08,145700.0,700.0000000000001,148600.0,2304.22
104,-602.1548250000924,370.8296800032258,140.01,2500.0,0.02,1.55,192600.00000000003,800.0,195900.00000000003,2633.2
104,-605.424825000111,363.0996800027788,116.46,3400.0000000000005,0.58,1.78,222000.0,1000.0,226400.0,3636.5200000000004
104,-608.7648250000784,355.38968000374734,92.91,5000.0,0.25,2.59,211100.0,1400.0000000000002,217500.0,5255.06
104,-612.2248250000412,347.7196800019592,69.38,23800.0,1.33,12.15,327500.0,6200.0,357500.0,25020.1
104,-615.8748250000644,340.0096800029278,45.87,11700.0,0.79,4.97,238000.0,3200.0,252900.0,12235.98
104,-619.6948250001296,332.2596800029278,22.42,13200.0,0.81,4.79,278600.0,3400.0000000000005,295200.0,13723.86
104,-623.6948250001296,324.47968000359833,-1.0,11200.000000000002,0.57,3.86,265400.0,2800.0000000000005,279400.0,11609.740000000002
104,-627.8548250000458,316.7396800033748,-24.41,7400.0,0.35,2.76,288000.0,1900.0,297300.0,7684.34
104,-632.1248250000644,308.93968000262976,-47.78,10900.0,0.5,3.78,248700.0,2500.0,262100.0,11292.52
104,-636.1048250000458,301.88968000374734,-69.06,15000.0,0.87,5.26,246200.0,3500.0,264700.0,15572.34
105,-473.11482500005513,427.6596800033003,307.36,10300.0,0.23,1.32,175799.99999999997,100.0,186199.99999999997,10445.38
105,-469.95482500013895,436.0996800027788,284.04,1400.0000000000002,0.05,0.34,155300.0,200.0,156900.0,1436.0600000000002
105,-467.8548250000458,441.6696800030768,268.76,3600.0,0.08,0.99,174600.0,1100.0,179300.0,3695.16
105,-466.8448250000365,444.3596800025553,261.45,25900.0,1.66,8.11,190600.0,7100.0,223600.0,26830.24
105,-465.034825000097,449.1096800025553,248.59,800.0,0.08,0.25,192900.0,300.0,194000.0,833.0
105,-463.0148250000784,454.44968000240624,234.05,2000.0,0.1,0.54,256200.0,700.0000000000001,258900.0,2060.36
105,-460.6848250001203,460.7196800019592,217.07,1100.0,0.03,0.31,203400.0,400.0,204900.0,1130.54
105,-458.45482500013895,466.7596800029278,200.77,1200.0,0.05,0.35,195000.0,500.0,196700.0,1236.9
105,-457.4448250001296,469.4696800019592,193.47,5699.999999999999,0.21,1.32,214300.0,2000.0,222000.0,5842.379999999999
105,-455.4348250001203,474.7896800022572,179.24,1100.0,0.08,0.26,206300.0,400.0,207800.0,1133.84
105,-453.0748250001343,480.72968000359833,163.44,2200.0,0.04,0.4,222200.0,900.0,225300.0,2239.6
105,-451.8748250000645,483.5796800032258,155.87,8000.0,0.39,0.68,339799.99999999994,5600.000000000001,353399.99999999994,8115.62
105,-451.0048250000691,485.6196800023317,150.48,3500.0,0.08,0.46,259900.0,1900.0,265300.0,3550.64
105,-450.1048250000458,487.7196800019592,144.99,9300.0,0.5,1.21,334400.0,4700.0,348400.0,9476.64
105,-447.6448250000831,493.5396800022572,130.01,4200.0,0.12,0.66,283500.0,1700.0000000000002,289400.0,4273.44
105,-444.8448250000365,500.1596800033003,113.08,21100.0,0.69,2.83,265800.0,7700.0,294600.0,21441.22
105,-442.064825000125,506.8496800027788,96.14,2200.0,0.03,0.36,109300.0,900.0,112400.0,2234.74
106,-561.9048250000924,473.7496800031513,302.23,10700.0,0.08,2.14,230200.0,300.0,241200.0,10891.76
106,-566.4648250000319,463.6096800025553,279.84,6600.0,0.1,1.55,249500.0,1500.0,257600.0,6745.2
106,-569.7448250000598,456.4596800021827,264.09,300.0,0.02,0.11,228800.0,200.0,229300.0,312.24
106,-571.8948250000831,451.76968000270426,253.82,1800.0,0.11,0.55,160700.0,600.0,163100.0,1862.7
106,-573.5048250000691,448.2396800033748,246.17,7800.0,0.34,2.2,297700.0,2400.0,307900.0,8035.8
106,-576.5748250001343,441.5296800024808,231.75,6300.0,0.22,1.55,207500.0,2200.0,216000.0,6463.2
106,-580.1848250001203,433.6096800025553,215.2,900.0,0.06,0.24,297700.0,400.0,299000.0,929.16
106,-583.5548250001157,426.1796800028533,200.08,2800.0000000000005,0.13,0.62,227700.0,900.0,231400.0,2871.5800000000004
106,-587.2448250000598,418.1796800028533,184.05,9800.0,0.39,2.82,273500.0,3100.0,286400.0,10095.38
106,-589.8548250000458,412.6596800033003,173.11,5600.000000000001,0.73,1.77,230500.0,1800.0,237900.0,5858.180000000001
106,-591.9748250000412,408.2596800029278,164.58,7700.0,0.24,3.01,215200.0,2300.0,225200.0,7988.84
106,-592.9848250000505,406.1796800028533,160.61,4400.0,0.56,1.75,253400.0,1400.0000000000002,259200.0,4631.0
106,-594.674825000111,402.72968000359833,154.11,19200.0,0.83,6.78,354799.99999999994,5900.0,379899.99999999994,19894.02
106,-598.9748250000412,394.13968000374734,138.24,7500.0,0.48,2.85,244900.0,2300.0,254700.0,7811.4
106,-604.8948250000831,382.3996800035238,116.98,9000.0,0.29,3.85,244900.0,2900.0,256800.0,9366.9
106,-610.7948250001064,370.4696800019592,95.81,1600.0,0.13,0.81,188200.0,600.0,190400.0,1687.54
106,-616.0748250001343,359.9596800021827,77.28,4600.0,0.72,2.5,213400.0,1400.0000000000002,219400.0,4918.0
106,-619.5048250000691,353.35968000255525,65.66,27400.000000000004,1.27,13.14,336900.0,7200.0,371500.0,28694.260000000002
106,-623.7748250000877,345.2396800033748,51.52,13700.000000000002,1.11,5.5,274000.0,3900.0,291600.0,14328.500000000002
106,-630.284825000097,333.1596800033003,30.63,8100.000000000001,0.38,2.91,249800.0,2100.0,260000.0,8401.44
106,-635.034825000097,324.3796800021082,15.47,8600.0,0.41,3.03,265900.0,2100.0,276600.0,8916.02
107,-617.3448250000365,332.7596800029278,367.15,3700.0,0.61,4.2,268900.0,700.0000000000001,273300.0,4144.3
107,-619.954825000139,326.86968000233173,348.08,11399.999999999998,0.66,1.83,325000.0,300.0,336700.0,11652.719999999998
107,-621.3848250000738,323.4996800031513,337.26,16299.999999999998,2.04,3.09,296800.0,300.0,313400.0,16865.56
107,-622.2548250000691,321.4296800028533,330.63,58800.0,4.16,4.14,489500.0,13600.000000000002,561900.0,59771.76
107,-622.8448250000365,320.05968000367284,326.17,6300.0,0.27,0.84,332000.0,2300.0,340600.0,6411.06
107,-623.3948250000831,318.7596800029278,321.98,4100.0,0.37,0.78,275200.0,1500.0,280800.0,4221.02
107,-623.954825000139,317.43968000262976,317.71,11700.0,0.32,1.77,390100.0,4900.0,406700.0,11896.68
107,-624.4048250000924,316.36968000233173,314.28,5400.0,0.43,0.96,279300.0,2000.0,286700.0,5545.14
107,-626.3948250000831,311.77968000248075,299.5,45400.0,2.22,5.54,420000.0,18100.0,483500.0,46198.36
107,-629.7448250000598,304.44968000240624,276.15,12100.0,0.73,2.34,193000.0,4200.0,209300.0,12406.06
107,-631.8048250001157,300.3496800027788,263.48,42000.0,3.06,7.68,365800.0,12500.0,420300.0,43104.12
107,-634.2648250000784,295.7496800031513,249.49,10100.0,0.72,2.65,167800.0,3000.0,180900.0,10430.6
107,-636.4648250000319,291.8496800027788,237.7,7100.0,0.27,1.92,222300.0,2300.0,231700.0,7301.78
107,-638.7448250000598,287.8996800035238,225.95,7100.0,0.27,1.92,222300.0,2300.0,231700.0,7301.78
107,-641.1148250000551,283.93968000262976,214.22,7100.0,0.27,1.92,222300.0,2300.0,231700.0,7301.78
107,-643.674825000111,279.88968000374734,202.55,16500.0,0.77,4.63,148800.0,4800.0,170100.0,17004.42
107,-649.2348250000505,271.5896800030023,179.52,4000.0,0.1,1.08,208700.0,1200.0,213900.0,4105.72
107,-654.6348250000738,263.93968000262976,158.84,5300.0,0.08,1.29,105200.0,1500.0,112000.0,5420.36
108,736.325174999889,-732.2103199977428,386.42,5900.0,0.17,1.23,207200.0,1900.0,215000.0,6028.82
109,882.1251749999356,-496.3403199966997,362.68,4300.0,0.6,0.81,87899.99999999999,100.0,92299.99999999999,4458.04
109,880.0251749999588,-501.1903199963272,347.29,700.0000000000001,0.02,0.25,195600.0,200.0,196500.0,724.0000000000001
109,878.1951749998843,-505.4303199965507,333.94,500.0,0.02,0.22,208200.0,200.0,208900.0,521.48
109,875.8651749999262,-511.2603199966252,315.9,500.0,0.02,0.22,170900.0,200.0,171600.0,521.48
109,873.185174999875,-518.2603199966252,294.74,200.0,0.01,0.04,211000.0,100.0,211300.0,204.86
109,871.715174999903,-522.0103199966252,283.54,600.0,0.02,0.15,220500.0,300.0,221400.0,615.6
109,869.685174999875,-527.1903199963272,268.09,1500.0,0.04,0.43,218300.0,500.0,220300.0,1542.12
109,867.3651749999262,-533.0203199964017,250.74,4900.0,0.28,1.3,265400.0,1600.0,271900.0,5051.2
109,865.9851749999216,-536.3903199974447,240.75,19500.0,0.36,3.7,389800.0,6600.0,415900.0,19864.8
109,863.6651749999728,-541.9003199972212,224.66,1500.0,0.04,0.33,232700.0,600.0,234800.0,1533.72
109,861.2551749999402,-547.5503199975938,208.54,1400.0000000000002,0.04,0.28,213700.0,500.0,215600.0,1429.5200000000002
109,860.0151749999495,-550.3903199974447,200.43,2800.0000000000005,0.04,0.64,189900.0,1000.0,193700.0,2859.7600000000007
109,857.9451749998843,-555.0603199973702,187.32,700.0000000000001,0.01,0.14,218100.0,300.0,219100.0,713.2600000000001
109,854.5251749999588,-562.6803199965507,166.26,1200.0,0.02,0.26,175900.0,500.0,177600.0,1224.84
109,850.5951749999076,-571.2403199970722,143.1,700.0000000000001,0.02,0.14,160500.0,200.0,161400.0,714.7600000000001
109,846.4951749999309,-580.0403199978173,120.07,800.0,0.03,0.21,143300.0,300.0,144400.0,822.14
109,842.215174999903,-589.0103199966252,97.13,200.0,0.01,0.08,185600.0,100.0,185900.0,208.22
109,838.4251749998657,-596.6503199972212,77.56,300.0,0.01,0.09,188500.0,100.0,188900.0,309.06
109,835.1951749998843,-603.0003199968487,61.38,3300.0,0.08,0.9,218000.0,1100.0,222400.0,3387.6
109,832.465174999903,-608.2703199964017,48.07,1200.0,0.06,0.33,240500.0,500.0,242200.0,1236.72
110,800.9151749999728,-706.4303199965507,383.84,3900.0,0.42,0.91,226300.0,1500.0,231700.0,4039.44
110,798.825174999889,-711.3203199971467,368.06,23400.0,0.58,4.15,282500.0,8900.0,314800.0,23835.6
110,797.5151749999495,-714.3203199971467,358.27,5400.0,0.34,1.43,304600.0,2100.0,312100.0,5571.12
110,796.0851749998983,-717.5103199966252,347.76,3100.0,0.14,0.6,216600.0,1200.0,220900.0,3171.4
110,794.3951749999542,-721.1603199969977,335.56,4300.0,0.18,1.04,305000.0,1800.0,311100.0,4414.36
110,791.465174999903,-726.9803199972957,316.17,1900.0,0.05,0.69,188200.0,700.0000000000001,190800.0,1965.46
110,788.7351749999216,-732.0703199971467,299.63,19300.0,0.17,6.33,159900.0,5800.0,185000.0,19857.22
110,783.7451749999309,-740.8903199974447,271.39,5600.000000000001,0.3,2.43,153600.0,1400.0000000000002,160600.0,5849.120000000001
110,778.8951749999542,-748.9103199969977,246.44,6800.000000000001,0.26,2.0,154800.0,2200.0,163800.0,7007.000000000001
111,845.4451749998843,-617.4903199970722,383.49,4200.0,0.43,0.68,215500.0,300.0,220000.0,4321.62
111,840.1751749998657,-630.2503199968487,344.09,4700.0,0.25,1.08,250100.00000000003,1600.0,256400.00000000003,4828.22
111,838.075174999889,-635.2203199975193,329.26,20300.0,1.18,5.18,498600.0,6400.0,525300.0,20912.12
111,835.8151749998797,-640.6403199974447,313.47,1700.0000000000002,0.07,0.41,192500.0,600.0,194800.0,1744.9400000000003
111,832.4451749998843,-648.8903199974447,290.78,4100.0,0.24,0.99,282300.0,1400.0000000000002,287800.0,4219.16
111,830.0351749999681,-655.0203199964017,274.52,11200.000000000002,0.93,2.29,477300.0,4100.0,492600.0,11531.860000000002
111,827.2551749999402,-661.9703199975193,255.92,4300.0,0.42,0.96,236400.0,1500.0,242200.0,4443.64
111,824.8451749999076,-667.6203199978918,240.82,35700.0,0.7,10.35,496100.0,11500.0,543300.0,36674.4
111,822.6251749999356,-672.6003199964762,227.46,9700.0,0.75,2.39,273700.0,3400.0000000000005,286800.0,10013.26
111,819.9851749999216,-678.2903199978173,212.23,4200.0,0.3,1.13,249600.0,1600.0,255400.0,4339.92
111,818.715174999903,-680.9403199963272,205.11,5300.0,0.33,1.16,288700.0,2400.0,296400.0,5446.94
111,816.0251749999588,-686.5003199968487,190.11,1700.0000000000002,0.07,0.64,194500.0,700.0000000000001,196900.0,1764.2600000000002
111,811.6551749999635,-695.3003199975938,167.12,2200.0,0.09,0.72,181400.0,800.0,184400.0,2273.98
111,808.0851749998983,-702.4303199965507,149.35,1100.0,0.05,0.24,197800.0,1600.0,200500.0,1127.66
111,802.5951749999076,-713.4903199970722,122.37,3200.0,0.18,0.52,58300.0,1100.0,62600.0,3270.68
111,797.7751749999588,-723.0403199978173,99.78,5699.999999999999,0.31,0.86,75100.0,2200.0,83000.0,5818.739999999999
111,793.2751749999588,-731.7703199964017,79.86,9300.0,0.32,1.73,92700.0,3400.0000000000005,105400.0,9493.32
112,668.1551749999635,-347.6903199963272,195.97,3200.0,0.09,0.94,234700.0,1000.0,238900.0,3292.46
112,665.3451749999076,-355.4303199965507,172.0,2200.0,0.03,0.64,242200.0,800.0,245200.0,2258.26
112,663.0251749999588,-362.27031999640167,150.95,600.0,0.01,0.14,212700.0,300.0,213600.0,613.26
112,661.8651749999262,-366.05031999759376,139.33,4000.0,0.08,0.85,257400.0,1400.0000000000002,262800.0,4083.4
112,661.2751749999588,-368.1203199978918,132.99,1900.0,0.04,0.39,245400.0,700.0000000000001,248000.0,1938.76
112,660.545174999861,-370.7303199972957,125.06,2200.0,0.04,0.46,231500.0,800.0,234500.0,2244.64
112,659.1251749999356,-376.0103199966252,109.09,600.0,0.01,0.13,174400.0,200.0,175200.0,612.42
112,657.325174999889,-383.97031999751925,85.43,500.0,0.01,0.1,176300.0,200.0,177000.0,509.9
112,655.6551749999635,-392.2803199980408,61.88,2300.0,0.06,0.49,199100.0,700.0000000000001,202100.0,2350.16
112,654.185174999875,-400.9603199977428,38.46,4200.0,0.15,1.06,179700.0,1200.0,185100.0,4311.54
112,653.4151749999728,-406.2503199968487,24.4,18600.0,0.94,3.93,300400.0,5600.000000000001,324600.0,19071.12
